date,norm_mvrv_z,norm_puell,norm_price_200w_ratio,norm_stable_30d,norm_dom_proxy_30d_roc,btc_score,btc_score_lagged,regime,action
2022-06-24,2.7868025770122906,2.4063181096707,1.979680922337745,7.54726422831769,16.40307451984519,4.605953571221084,1.982691991705079,BEAR,EXIT
2022-06-25,2.9808977911540797,4.710601088345446,2.2112324971917703,8.160972093756865,23.003147413671314,6.038626664301601,2.5163802777703825,BEAR,EXIT
2022-06-26,2.544753399882636,3.1030208268539003,1.7697230326903883,8.706928598940165,24.363950485438863,5.635560171601254,3.4994202455663554,BEAR,EXIT
2022-06-27,2.2295695491153795,2.737890448692084,1.4858634064757776,8.223448212828227,22.422049307964826,5.126238320923507,3.40142756948844,BEAR,EXIT
2022-06-28,1.715962452622242,3.372199192924529,1.049520929461897,8.146857806484274,20.735915247484755,4.863362915631301,3.7815569179370216,BEAR,EXIT
2022-06-29,1.5489284184864702,3.710728522431219,0.8829284505032471,7.866006822424165,15.189864759515089,4.2678338455695295,2.468270607318716,BEAR,EXIT
2022-06-30,0.7980224020815616,5.212551211787312,0.4190829366832975,6.9097279781346455,17.34305521260565,4.397125828888718,4.196011456802561,BEAR,EXIT
2022-07-01,0.8616898049950343,1.7634189385997983,0.22869487932696103,7.460624022357819,17.466764524087893,3.6108707077763142,4.605953571221084,BEAR,EXIT
2022-07-02,0.765615102677041,1.9666792797149977,0.09493670060834515,7.648411598890262,19.759557871485214,3.8635592178355913,6.038626664301601,BEAR,EXIT
2022-07-03,0.8492044571578965,3.4735276350899618,0.12653434619922943,7.455717953879776,21.147000433577773,4.38150785159945,5.635560171601254,BEAR,EXIT
2022-07-04,1.9416437485353857,3.096445697236596,0.9820955435312313,7.585693382582102,22.244652929171195,4.915342957880446,5.126238320923507,BEAR,EXIT
2022-07-05,1.930545932921883,0.8190007148846301,0.9124239031675209,7.243833088907802,21.00778628390087,4.153752330957484,4.863362915631301,BEAR,EXIT
2022-07-06,2.4067206795216314,1.9733641680518241,1.2484794076430574,7.392077089150783,25.797486669193177,5.153613357689991,4.2678338455695295,BEAR,EXIT
2022-07-07,3.660171163774465,5.653769695557739,2.2350650119873987,7.354091896832133,26.804928098625112,6.742113369806585,4.397125828888718,BEAR,EXIT
2022-07-08,3.86760501585229,4.873903204466601,2.405724603604685,7.525126970918583,23.400445082695214,6.328715780500584,3.6108707077763142,BEAR,EXIT
2022-07-09,3.6551047706345727,3.1791236071498403,2.151265748825999,7.4397734664864785,22.900497419546625,5.727581244670667,3.8635592178355913,BEAR,EXIT
2022-07-10,2.817737133039857,4.523392021676925,1.4789332929554408,7.041825613503471,26.422931703315314,5.9705228162793285,4.38150785159945,BEAR,EXIT
2022-07-11,1.9292727310068876,1.162615613086757,0.6882619693968197,7.557630117807652,30.13409055403652,5.15414168952792,4.915342957880446,BEAR,EXIT
2022-07-12,1.242319037919582,3.341906842168,0.09258668081496749,7.4169253213792254,27.985488448865695,5.137777401174322,4.153752330957484,BEAR,EXIT
2022-07-13,2.189829729370198,0.20431281356640923,0.8786005417586022,8.81598929619648,31.170529109175334,5.323198535901388,5.153613357689991,BEAR,EXIT
2022-07-14,2.6765489057209333,1.8778194810984257,1.1875994260285132,10.252502420643788,34.251415200026344,6.472956310295792,6.742113369806585,BEAR,EXIT
2022-07-15,3.0977960664731627,3.678583544973655,1.3786472132092893,10.635239855914014,36.88003728671694,7.408003855886017,6.328715780500584,BEAR,EXIT
2022-07-16,3.531641300927784,4.430723747562014,1.730913461344182,11.368083359025007,48.22703158816718,9.041271682108144,5.727581244670667,BEAR,EXIT
2022-07-17,3.132385480452361,1.8084690216409085,1.3881741835757855,12.155034004175521,48.40794688225856,8.333517525113276,5.9705228162793285,BEAR,EXIT
2022-07-18,4.835043089570806,3.5892775571428164,2.8011652820197575,12.386477040717851,58.50008872406159,10.616045801074733,5.15414168952792,BEAR,EXIT
2022-07-19,6.0968575191028505,5.0558905000867,3.6695785983914826,12.632735166396266,47.14856261095137,10.436712136485404,5.137777401174322,BEAR,EXIT
2022-07-20,5.9967241278433,3.6966493692608506,3.609803410519196,13.419727996177746,46.999047622302356,10.15800422442894,5.323198535901388,BEAR,EXIT
2022-07-21,5.909223007822771,4.994503871705767,3.455810305537942,13.495166919832654,51.46284353994259,10.883114323350018,6.472956310295792,BEAR,EXIT
2022-07-22,5.461950175432471,3.9137372451013674,3.031163391691808,13.72427217308578,53.67656899366413,10.649549767572724,7.408003855886017,BEAR,EXIT
2022-07-23,5.243003637425431,5.982389916090918,2.8487539174191867,13.996569120402553,52.94312900723791,11.03204762251837,9.041271682108144,BEAR,EXIT
2022-07-24,5.459304281391465,6.345101090430094,2.9356516696938386,14.162367362662726,49.55317931269968,10.890869926633108,8.333517525113276,BEAR,EXIT
2022-07-25,4.197285451361356,3.933036386741542,1.7681381501677598,14.005084460797118,47.04935001514491,9.401770032761403,10.616045801074733,BEAR,EXIT
2022-07-26,3.859558023237704,5.7117992293679904,1.6737982982943336,13.851687911840521,46.41492891055123,9.639822951803378,10.436712136485404,BEAR,EXIT
2022-07-27,5.8350845032497265,7.509758593699926,3.1722558106261927,14.206716980580339,51.25500902302333,11.518924610914521,10.15800422442894,BEAR,EXIT
2022-07-28,6.914755777429325,5.626920985522997,3.983896948915777,14.33057290107639,54.69295148957221,11.896817453511382,10.883114323350018,BEAR,EXIT
2022-07-29,7.057845615065868,6.210505566427387,3.9952860541137594,14.66142713978343,58.8617126887908,12.554422626795954,10.649549767572724,BEAR,EXIT
2022-07-30,6.696126430737685,4.152309289521428,3.8091022489685886,15.059055056646187,57.837399250089746,11.851333884901283,11.03204762251837,BEAR,EXIT
2022-07-31,6.410541780334192,6.522358434859591,3.551678680721382,14.430946775776512,57.37187494008274,12.165917389334183,10.890869926633108,BEAR,EXIT
2022-08-01,6.3920980941974985,4.802013568437227,3.499345751104027,14.531502887387063,54.06287025353352,11.404014429050774,9.401770032761403,BEAR,EXIT
2022-08-02,6.072216524283334,6.724373726833635,3.236979685719596,14.720352177508975,55.79685141832423,11.937892294596097,9.639822951803378,BEAR,EXIT
2022-08-03,5.835994696062577,5.523677325004524,3.0526583807409664,14.509520335886247,52.98739549403672,11.217417016004706,11.518924610914521,BEAR,EXIT
2022-08-04,5.660731448893323,4.044188254610555,2.878897112359393,14.77823275538886,54.51247881240509,10.953028715341354,11.896817453511382,BEAR,EXIT
2022-08-05,6.379988065022024,6.443244928816699,3.3588072440563064,15.29881520626975,56.512931508402964,12.142684532302802,12.554422626795954,BEAR,EXIT
2022-08-06,6.099951413312031,7.39147482549733,3.1325097226188428,15.505892880625627,56.804583439494095,12.310698350934963,11.851333884901283,BEAR,EXIT
2022-08-07,6.28615671383852,7.322246982735781,3.3127479178957406,15.2603781584445,57.32515855748138,12.400530922929462,12.165917389334183,BEAR,EXIT
2022-08-08,7.033477950357445,6.2012280364728545,3.862443242731491,15.048039375165825,59.550132156003926,12.645058164647011,11.404014429050774,BEAR,EXIT
2022-08-09,6.365680726364517,5.813942976882442,3.2963121199398198,14.943126081040353,58.29133400436303,12.093054698710286,11.937892294596097,BEAR,EXIT
2022-08-10,7.196284040190435,6.871788153707923,3.9518598218613565,15.239548398954941,66.0731007089941,13.560446545599035,11.217417016004706,BEAR,EXIT
2022-08-11,7.219687379308473,5.968201816703185,3.939964292387086,15.683019770904494,69.52231568777924,13.750634060859355,10.953028715341354,BEAR,EXIT
2022-08-12,7.7435443306146725,7.929468717782297,4.341395920943161,15.245210530290375,69.97186707686672,14.457677950048836,12.142684532302802,BEAR,EXIT
2022-08-13,7.781320661631651,6.0986978562851135,4.348992283987933,15.518906347844538,66.62916758713533,13.719621830248574,12.310698350934963,BEAR,EXIT
2022-08-14,7.659687871238709,5.276096556130915,4.228650235591074,16.170193919103117,62.366382029720945,13.124827838360119,12.400530922929462,BEAR,EXIT
2022-08-15,7.409966012224172,6.679197027670305,4.097676498058429,16.498086644267392,54.2418979911248,12.611227155949102,12.645058164647011,BEAR,EXIT
2022-08-16,7.171551607216858,6.892194843709707,3.8491404561923597,16.333405173263724,52.072504177167374,12.301603478037253,12.093054698710286,BEAR,EXIT
2022-08-17,6.584018984682875,4.427398781182801,3.344297987519567,24.256097457635587,43.32613067402791,11.721942674252606,13.560446545599035,BEAR,EXIT
2022-08-18,6.4636754191744625,6.069104979553084,3.234560060724027,24.040397122302767,51.872106443602775,12.896561095491107,13.750634060859355,BEAR,EXIT
2022-08-19,3.8696635326756468,7.906724322812103,1.1747267213927193,23.88633747285496,48.97147029765001,11.85262313547751,14.457677950048836,BEAR,EXIT
2022-08-20,4.161954151393187,5.0671265331477535,1.3704571246667714,23.657472970746127,40.52612926812708,10.390693176062875,13.719621830248574,BEAR,EXIT
2022-08-21,4.6401744550601896,5.091758082997886,1.7535973700736458,23.380792065896845,42.16966056354987,10.73979619752177,13.124827838360119,BEAR,EXIT
2022-08-22,4.37557004675553,4.90127757613276,1.5419572917518054,23.101700102343408,40.63691231503258,10.375328113264981,12.611227155949102,BEAR,EXIT
2022-08-23,4.663187755657901,7.953313775039793,1.6883667438618108,20.696825529260373,40.0948103991277,10.838962988531506,12.301603478037253,BEAR,EXIT
2022-08-24,4.5589687665593,5.072406578886759,1.5311475340331637,20.686493291408212,43.44527114512721,10.389522889720066,11.721942674252606,BEAR,EXIT
2022-08-25,4.767294952841648,6.67505959307472,1.7198757330205834,20.88430307754521,47.18106499308728,11.2936804916658,12.896561095491107,BEAR,EXIT
2022-08-26,3.2613132415053556,7.3427484546084,0.5162285701823677,21.01014642391931,35.03929452095119,9.572778215823195,11.85262313547751,BEAR,EXIT
2022-08-27,3.059856854709937,4.0727153580233235,0.3299769171892272,21.20748284104138,33.670519083395206,8.550305613852386,10.390693176062875,BEAR,EXIT
2022-08-28,2.6538609896850556,5.342348638522125,0.0,20.79421159080656,30.572187841359636,8.308095979292997,10.73979619752177,BEAR,EXIT
2022-08-29,3.355320353263659,5.551783782030983,0.5681532323549774,20.901296507009302,37.829018476827834,9.426269021692018,10.375328113264981,BEAR,EXIT
2022-08-30,2.889903928640174,5.687842028215372,0.11463540215031197,21.450598988435292,38.69124035099477,9.398572649440728,10.838962988531506,BEAR,EXIT
2022-08-31,3.1466900344042688,4.3103183169581465,0.3004557693178588,21.067965765550316,41.93581915881297,9.435454524138233,10.389522889720066,BEAR,EXIT
2022-09-01,3.270693865255313,3.6538875281784824,0.4083592127492751,20.970306151813507,42.078474120130906,9.329745218956186,11.2936804916658,BEAR,EXIT
2022-09-02,3.127610806931822,2.69249454255138,0.21290013272384262,20.844758378049523,43.06155439730753,9.086856100700341,9.572778215823195,BEAR,EXIT
2022-09-03,2.9831678067543175,4.369584486794886,0.09338649044425201,20.86116701285354,41.85158628759649,9.320357442501546,8.550305613852386,BEAR,EXIT
2022-09-04,3.177372192866946,6.573492513512025,0.23228512462212716,20.415918207636444,37.824267352938044,9.487856277601786,8.308095979292997,BEAR,EXIT
2022-09-05,3.0094205791885495,5.008621032398889,0.05334350702458006,20.247381455214995,42.652902507793435,9.468047602322795,9.426269021692018,BEAR,EXIT
2022-09-06,1.962358878879002,3.29479059289886,0.0,20.397674573457707,45.347482168315864,9.006804714738658,9.398572649440728,BEAR,EXIT
2022-09-07,2.498752531606021,4.015881973485229,0.3625211584952015,20.70415723935187,45.83203830981887,9.51492790143682,9.435454524138233,BEAR,EXIT
2022-09-08,2.5544208577493657,2.2178602097653455,0.3927727144285475,21.114444535178375,47.601394876768964,9.326652020605508,9.329745218956186,BEAR,EXIT
2022-09-09,4.900383295206775,5.794199738172179,2.168089241772278,20.68477573509628,34.86376071831337,9.941375203555312,9.086856100700341,BEAR,EXIT
2022-09-10,5.3118868369716985,7.097810103038311,2.463649508361272,20.850778089027997,35.27942786334934,10.516307978212476,9.320357442501546,BEAR,EXIT
2022-09-11,5.34453254801163,9.994899918255514,2.483073416578437,21.045355328111352,31.111494116783916,10.86665213817815,9.487856277601786,BEAR,EXIT
2022-09-12,6.0753297169184775,7.215922021438302,2.9981712027998717,20.658145616185067,22.58258766587035,9.583194270009887,9.468047602322795,BEAR,EXIT
2022-09-13,3.634730936258828,3.9272969002168243,1.1070934693566308,20.93513784211552,27.407038631762276,8.174636739296735,9.006804714738658,BEAR,EXIT
2022-09-14,3.7652110289508474,2.9997994607719587,1.1612418351766807,20.143405893669744,32.582907705044576,8.3915631954685,9.51492790143682,BEAR,EXIT
2022-09-15,3.17656662930067,4.6876457779074805,0.6701841825501211,19.76315325318805,23.892761290290665,7.61266738678437,9.326652020605508,BEAR,EXIT
2022-09-16,3.247365881251775,2.8562695048292728,0.7170402148068338,11.579549988355557,20.03597565526782,5.5722152473243325,9.941375203555312,BEAR,EXIT
2022-09-17,3.6997786715397836,7.460356123201089,1.0297215566007643,11.840718449465214,19.22086989274932,6.879161700277074,10.516307978212476,BEAR,EXIT
2022-09-18,2.921160300951804,5.191972819396989,0.4167410557259192,11.959187704509777,15.743368830653935,5.625904545021833,10.86665213817815,BEAR,EXIT
2022-09-19,3.101384597480008,2.914430932326447,0.5252390140927008,12.168569297443407,23.451003233930862,5.934456633153752,9.583194270009887,BEAR,EXIT
2022-09-20,2.3453432092571367,4.645269141838479,0.0,12.581177291207728,21.69201068135702,5.921297910053622,8.174636739296735,BEAR,EXIT
2022-09-21,1.958500484298045,3.3237087952668305,0.0,12.420515249237651,16.734234343868224,4.954978065878591,8.3915631954685,BEAR,EXIT
2022-09-22,3.0232716781387854,2.6995871808863208,0.7942645000436735,14.606807972768316,15.54065515026494,5.485817909613692,7.61266738678437,BEAR,EXIT
2022-09-23,2.942538862524284,3.365081917135008,0.6371553287022176,14.503973973416151,15.825190081944442,5.609578307988347,5.5722152473243325,BEAR,EXIT
2022-09-24,2.4972815590964053,4.1548341424422315,0.3246237112427067,14.401386116455189,15.081629667417687,5.5211886297980675,6.879161700277074,BEAR,EXIT
2022-09-25,2.366918461068211,4.165547143936456,0.20418652417442118,14.067501606044452,20.604038821572317,5.962828752203361,5.625904545021833,BEAR,EXIT
2022-09-26,2.85737840067578,4.875246804118963,0.5516277148501898,13.570203046287649,21.486131654269784,6.370494386572638,5.934456633153752,BEAR,EXIT
2022-09-27,2.7803637894377276,2.7466111415765795,0.4544364403354043,13.685251072192875,23.78466218220487,6.042903089341962,5.921297910053622,BEAR,EXIT
2022-09-28,3.211528149022494,5.104599402173583,0.7307763025060416,12.876195873471005,17.055349121911917,6.022727848963195,4.954978065878591,BEAR,EXIT
2022-09-29,3.333735093884755,4.5109869043132,0.8257701361364996,11.775592990104093,14.978385282507091,5.55719875823735,5.485817909613692,BEAR,EXIT
2022-09-30,3.2420448184672157,7.182865441991881,0.7427955338951193,10.273289459803133,14.632305965539743,5.9211129283416035,5.609578307988347,BEAR,EXIT
2022-10-01,3.1174188290743494,8.22216098702119,0.5947788374033601,10.31373798125157,11.584705180069292,5.815252878152939,5.5211886297980675,BEAR,EXIT
2022-10-02,2.794835264758615,5.549550686802599,0.3720403856096264,10.612171689865114,10.093996990475645,4.9014717807774915,5.962828752203361,BEAR,EXIT
2022-10-03,3.524039258344548,5.779140650917368,0.8432668129299161,9.751162780965085,11.684676656932268,5.301792385656679,6.370494386572638,BEAR,EXIT
2022-10-04,4.353301965946963,7.3736855065955895,1.4597605909893558,10.049981752001578,9.816084771837609,5.930469824614855,6.042903089341962,BEAR,EXIT
2022-10-05,4.159379994060179,8.532873032811642,1.292827896123929,10.039288557912021,5.459215136989911,5.691412633031544,6.022727848963195,BEAR,EXIT
2022-10-06,3.944171953875513,6.6759282239807165,1.100863462268906,10.064669817807955,4.329924364879133,5.01509924377072,5.55719875823735,BEAR,EXIT
2022-10-07,3.494980717293697,7.551036949793613,0.6691575572457409,10.11806808905301,2.1616371578807048,4.803958893231682,5.9211129283416035,BEAR,EXIT
2022-10-08,3.377194321462324,7.896148081308703,0.6272399003385613,9.852969291722806,1.7355583926595841,4.7641445298579645,5.815252878152939,BEAR,EXIT
2022-10-09,3.4074887079270844,6.176213572513829,0.6450840066583692,9.57526666710796,9.262158228560367,5.057822629760487,4.9014717807774915,BEAR,EXIT
2022-10-10,3.113777748402719,7.031395980109438,0.37453742519489513,9.218216027354538,5.8125852286365784,4.7308807315539925,5.301792385656679,BEAR,EXIT
2022-10-11,3.002298472602526,5.877527028498976,0.2944883183535315,9.086090397447336,6.90544693837748,4.4824272160310565,5.930469824614855,BEAR,EXIT
2022-10-12,3.1740896182541203,3.9260351040203485,0.36778138237369545,8.660109837831305,15.027841001611336,4.809092513791891,5.691412633031544,BEAR,EXIT
2022-10-13,3.457882052517,4.877397871537188,0.5579843059042444,7.926032935925631,10.491505933286405,4.606366478537732,5.01509924377072,BEAR,EXIT
2022-10-14,3.2369147417491106,6.137094536630614,0.3904938144046158,7.688827179243302,8.290937353250285,4.565864631774834,4.803958893231682,BEAR,EXIT
2022-10-15,3.1297763679686676,5.564392107190542,0.27512189436306467,8.011644592160842,16.753763168940324,5.2621783217790075,4.7641445298579645,BEAR,EXIT
